filename, Diarrhea, Lack-of-Water, Normal, Soft-Poop
N-25_jpg.rf.5368fb4450eee1756cb756fee1d0032d.jpg, 0, 0, 1, 0
N-58_jpg.rf.5317c7c086b7c298e8103bde31508e4a.jpg, 0, 0, 1, 0
SP-10_jpg.rf.534be015c831c326ada6f32c873662a6.jpg, 0, 0, 0, 1
D-50_jpg.rf.5389cd8bb577b1a98cd9ab34673e0085.jpg, 1, 0, 0, 0
SP-142_jpg.rf.538641cfeaf43a38d55aa07301a15cb2.jpg, 0, 0, 0, 1
LW-4_jpg.rf.53b7e0e1867faced61a1e9671df78414.jpg, 0, 1, 0, 0
N-156_jpg.rf.539bb568d0d03eab2e531a607c18b87f.jpg, 0, 0, 1, 0
N-31_jpg.rf.53dc875deead67059c789ce8167b55f9.jpg, 0, 0, 1, 0
D-198_jpg.rf.536bfcc0604644d8d86787b577b61258.jpg, 1, 0, 0, 0
N-168_jpg.rf.53f060a17b1d3a50fc353e30fd7dc342.jpg, 0, 0, 1, 0
SP-47_jpg.rf.53a642af44879fb41649a1fd8b665677.jpg, 0, 0, 0, 1
SP-48_jpg.rf.538f0f781df553e70e9f7e8de7df9a24.jpg, 0, 0, 0, 1
LW-143_jpg.rf.53ef0213d6805295f3ae81e001b7fa63.jpg, 0, 1, 0, 0
N-206_jpg.rf.53c8d7b05e3a9de05704e4df3eb3d2f0.jpg, 0, 0, 1, 0
SP-185_jpg.rf.53d0ae2aabc5e978a18ca2dc2391cd00.jpg, 0, 0, 0, 1
LW-18_jpg.rf.54238a27ba21db31310eab45ab664d93.jpg, 0, 1, 0, 0
LW-138_jpg.rf.5402c580ac6bc145ab486b30b1fae51b.jpg, 0, 1, 0, 0
LW-97_jpg.rf.540ae27adc354e0e975dc346aaa3feb8.jpg, 0, 1, 0, 0
LW-61_jpg.rf.529ad07fce51fa5e036e2ca886b0ff55.jpg, 0, 1, 0, 0
N-77_jpg.rf.5447ab4687bd6fa989eb1a500dc90ee2.jpg, 0, 0, 1, 0
LW-193_jpg.rf.53f4371ce40b6b5890c35820b03a0a03.jpg, 0, 1, 0, 0
D-55_jpg.rf.53f7acdf208ac684addcbed2124c92ce.jpg, 1, 0, 0, 0
SP-42_jpg.rf.544a33eda6b016ebc68961a9eaa9c83a.jpg, 0, 0, 0, 1
D-22_jpg.rf.54c1635a58cbd69a4cc823fa439a6d3e.jpg, 1, 0, 0, 0
N-18_jpg.rf.53c0b096f857dad85d4bc68a712e7613.jpg, 0, 0, 1, 0
D-49_jpg.rf.543e3e7ae8f8813f171413412740eb94.jpg, 1, 0, 0, 0
LW-186_jpg.rf.5487117185ee7b0608ee9b903828c899.jpg, 0, 1, 0, 0
D-79_jpg.rf.54a86ed0b3077c5c5b87e9a8fefc7752.jpg, 1, 0, 0, 0
SP-97_jpg.rf.5467b191f9ea345cb4d23fc853f435ce.jpg, 0, 0, 0, 1
LW-10_jpg.rf.54ba0d33fcb64ae51d1f8d74d4404d86.jpg, 0, 1, 0, 0
SP-193_jpg.rf.54d1ac2b4cc5a00aee4bd831c161dbdf.jpg, 0, 0, 0, 1
D-77_jpg.rf.54cf1610c095314fa489c52d8aff50b8.jpg, 1, 0, 0, 0
SP-91_jpg.rf.54cc3e28c9c381e0ae23b939c188334e.jpg, 0, 0, 0, 1
N-107_jpg.rf.53b6f92c5d49a88dab38a9613e1972ad.jpg, 0, 0, 1, 0
LW-3_jpg.rf.54ed125ea599f9e9648a0435781feee9.jpg, 0, 1, 0, 0
LW-34_jpg.rf.5501a4558f4696062eb4e18bb400cc6b.jpg, 0, 1, 0, 0
LW-29_jpg.rf.54de63c9266f9b3d0a21f7eda6bb49d7.jpg, 0, 1, 0, 0
SP-26_jpg.rf.553544c79aaca99960cd706adc97cde5.jpg, 0, 0, 0, 1
D-21_jpg.rf.550e5e828bc40b8b9c3b8c46bfe04f39.jpg, 1, 0, 0, 0
N-22_jpg.rf.554ec8762de2fffe5d2c930d6981d3bb.jpg, 0, 0, 1, 0
LW-111_jpg.rf.554f2d3c964fcaf7f1cf33de004b22c8.jpg, 0, 1, 0, 0
SP-15_jpg.rf.5513a6754c8a5d6321ce1e9d2bd004bc.jpg, 0, 0, 0, 1
SP-20_jpg.rf.5578b396d5b4d269d4c7cc5c35e89a84.jpg, 0, 0, 0, 1
SP-174_jpg.rf.553a8e77075735d4b1da2b5b74b18f67.jpg, 0, 0, 0, 1
LW-3_jpg.rf.5528bf9dbaf20618f2ce06a629a650bf.jpg, 0, 1, 0, 0
D-30_jpg.rf.550f493f6f317d4af0c92a3f3ce5b0cd.jpg, 1, 0, 0, 0
N-153_jpg.rf.557edd38ef31a1742eb8a48f90a42634.jpg, 0, 0, 1, 0
D-160_jpg.rf.55d6fc7a2eee0f2e8e223b1278b111e7.jpg, 1, 0, 0, 0
D-53_jpg.rf.540a2052bdac2fc9717206eb9977da0e.jpg, 1, 0, 0, 0
SP-36_jpg.rf.56033f07f3160d2ce5f4d7d8a04b626c.jpg, 0, 0, 0, 1
LW-172_jpg.rf.55dc9a8b0794d8df978433c1a1ecbc11.jpg, 0, 1, 0, 0
D-52_jpg.rf.55c0dec2958e023c159ce28239282fa4.jpg, 1, 0, 0, 0
SP-8_jpg.rf.55e3a5189eeac5dddfe9bc45d435f4e9.jpg, 0, 0, 0, 1
N-37_jpg.rf.55b251af896ecefa2826f98acca27764.jpg, 0, 0, 1, 0
N-162_jpg.rf.562a7f4083f15ea766241a048ec63834.jpg, 0, 0, 1, 0
SP-41_jpg.rf.550c1f5145443f809b6b24734395dbe3.jpg, 0, 0, 0, 1
LW-208_jpg.rf.55a0dd2d16aaaa73d64f7a2b345911ed.jpg, 0, 1, 0, 0
D-187_jpg.rf.55355e874c3a99c0ef2c3861ad388deb.jpg, 1, 0, 0, 0
D-140_jpg.rf.55c4de07ed550739262312a98b53fd8c.jpg, 1, 0, 0, 0
SP-42_jpg.rf.553b2819ddca55071627aa9d2bdf8ab5.jpg, 0, 0, 0, 1
D-155_jpg.rf.5604c476f831f572428d479711e9caba.jpg, 1, 0, 0, 0
D-19_jpg.rf.564dc35429453e5bd1e90d1421196381.jpg, 1, 0, 0, 0
LW-6_jpg.rf.561b2c457b57eb4f9061f015efb9a68a.jpg, 0, 1, 0, 0
N-36_jpg.rf.56bb63eeb5e97ab99a75bc27125ae731.jpg, 0, 0, 1, 0
SP-4_jpg.rf.569388afd37583fd128cdf631ce00223.jpg, 0, 0, 0, 1
SP-66_jpg.rf.56dcf2e8c2e7bdd63932a074a5c5556f.jpg, 0, 0, 0, 1
LW-86_jpg.rf.568c13569d91c32f7006e204b8e2ed9b.jpg, 0, 1, 0, 0
D-49_jpg.rf.572323370662d44063938fb251a5aa22.jpg, 1, 0, 0, 0
D-78_jpg.rf.572938c497da1d8c0b71d1cf8295bbd5.jpg, 1, 0, 0, 0
N-62_jpg.rf.572c3f3af319232a0469f41f9048a7fc.jpg, 0, 0, 1, 0
N-112_jpg.rf.567cdb5f7fcc7533a1456f658ad610ff.jpg, 0, 0, 1, 0
LW-80_jpg.rf.5645aa69bf3864bc2a0e767753087aeb.jpg, 0, 1, 0, 0
D-111_jpg.rf.569d51b126c72e6a89ef92bc74b85c67.jpg, 1, 0, 0, 0
D-23_jpg.rf.57c6405c9260d8b200d802aa5afa0cad.jpg, 1, 0, 0, 0
N-61_jpg.rf.577d5cf61c1a84e61950833a8290975b.jpg, 0, 0, 1, 0
SP-28_jpg.rf.5746c273f316a1fdef5244403701b7e0.jpg, 0, 0, 0, 1
SP-148_jpg.rf.5788e3fa1b7e6273296e059bdc994003.jpg, 0, 0, 0, 1
D-9_jpg.rf.578f5d7a28b79eb6e66cf43d4b0d8b3b.jpg, 1, 0, 0, 0
D-46_jpg.rf.56c62481dcfb5971d3181a758080be01.jpg, 1, 0, 0, 0
SP-14_jpg.rf.57d34fd21e9f30dcb1a2f3c8a13a9da3.jpg, 0, 0, 0, 1
N-201_jpg.rf.5785527f28ff24fccc7c0939a47367f9.jpg, 0, 0, 1, 0
N-147_jpg.rf.57b8b89b3e69a1c7e8e5a8ffa33ddfb9.jpg, 0, 0, 1, 0
N-48_jpg.rf.57c1c2400eb13c64e32600c2f4aac1d8.jpg, 0, 0, 1, 0
LW-139_jpg.rf.57685e73326c64b8aeff5749c6669c45.jpg, 0, 1, 0, 0
N-21_jpg.rf.57bb2f7509150453c1ca4aef3927ac61.jpg, 0, 0, 1, 0
N-180_jpg.rf.573561806eadf76f1e56d52c7976e96f.jpg, 0, 0, 1, 0
SP-26_jpg.rf.57df5dcbda1a86d33afaf35efe865a7f.jpg, 0, 0, 0, 1
N-147_jpg.rf.5730dcce7009cf86fad49bf22585ef09.jpg, 0, 0, 1, 0
LW-84_jpg.rf.57ef84cba350d8df058b7767302cda2d.jpg, 0, 1, 0, 0
D-43_jpg.rf.57f4f7bed26dd10a31cd303566610b7a.jpg, 1, 0, 0, 0
D-57_jpg.rf.57e07bcfad86cac4781e3e41dbbf5794.jpg, 1, 0, 0, 0
N-27_jpg.rf.58425a019733e15f56be4bb727ad3933.jpg, 0, 0, 1, 0
N-189_jpg.rf.57efc06ca9395d6f1771fbf56b524558.jpg, 0, 0, 1, 0
D-87_jpg.rf.5802ee7c740dbd3f8b9015315fea769f.jpg, 1, 0, 0, 0
N-47_jpg.rf.58e7b1b6bade6b3d811a0b22363ebf4f.jpg, 0, 0, 1, 0
LW-86_jpg.rf.58ba4dddda6c0dec4487da253b1fbca5.jpg, 0, 1, 0, 0
SP-82_jpg.rf.58d1fdbb67fc3384cace939358cbafd8.jpg, 0, 0, 0, 1
SP-163_jpg.rf.596e9faa6b6c2b6de44daf45a68ee541.jpg, 0, 0, 0, 1
N-31_jpg.rf.590c392b0f83feb4005e7cba2f890ddf.jpg, 0, 0, 1, 0
LW-97_jpg.rf.58665dbc11c1c0b0df7522ec39c039c7.jpg, 0, 1, 0, 0
LW-32_jpg.rf.591d7ab9fe6eeb472fd864b029e36720.jpg, 0, 1, 0, 0
LW-133_jpg.rf.58ac836729be8f3e985d714a7a359c26.jpg, 0, 1, 0, 0
D-53_jpg.rf.5861aad53cc12bbc37ab2aff07a91e93.jpg, 1, 0, 0, 0
LW-151_jpg.rf.5914d1888349828cc7abd3adbb24e0ff.jpg, 0, 1, 0, 0
N-3_jpg.rf.5883e90e1f8192ac25c5d0a553fa47c1.jpg, 0, 0, 1, 0
N-35_jpg.rf.58f573cb4e3fc13d5d43634fdd7d2ae5.jpg, 0, 0, 1, 0
N-10_jpg.rf.5996ac7bf9665e0a132afbbba672539a.jpg, 0, 0, 1, 0
N-154_jpg.rf.58e19386236e1a673d3951a71be3a660.jpg, 0, 0, 1, 0
LW-121_jpg.rf.59b61c241bf5db05735e3cc78ca6c9dc.jpg, 0, 1, 0, 0
LW-38_jpg.rf.58b740185ac8bf8bf2d196b9630c5740.jpg, 0, 1, 0, 0
N-25_jpg.rf.5953d5f12e8836a54ccda18fea389700.jpg, 0, 0, 1, 0
D-30_jpg.rf.584e67bf8e33ea98b8e64bb446ccee11.jpg, 1, 0, 0, 0
LW-6_jpg.rf.5971860218b64cabf6bbe1189b2cf9b5.jpg, 0, 1, 0, 0
LW-51_jpg.rf.58ede4d3fcc6f39f7f353a256fe0c41b.jpg, 0, 1, 0, 0
SP-50_jpg.rf.5953bb5f0890f13a71f10b9321b7910f.jpg, 0, 0, 0, 1
LW-59_jpg.rf.59a1a00a84d2354b9b37d8dacb88c6f7.jpg, 0, 1, 0, 0
D-45_jpg.rf.596f5ec84d430c0a4896739028d7d4ad.jpg, 1, 0, 0, 0
LW-30_jpg.rf.59357b4511ce95f785153564dd72590b.jpg, 0, 1, 0, 0
LW-73_jpg.rf.59be601263fc8d561fdb02b0254f9eb6.jpg, 0, 1, 0, 0
N-9_jpg.rf.59bf1744db1f16ceaef1b069dbfcdbca.jpg, 0, 0, 1, 0
N-65_jpg.rf.59c249d39b34c3552007b67000f4d527.jpg, 0, 0, 1, 0
LW-5_jpg.rf.59b6b3990bb1c82d194ab572f5e631b6.jpg, 0, 1, 0, 0
SP-39_jpg.rf.59dbc48798bb4d2b09475769e7f704d4.jpg, 0, 0, 0, 1
LW-174_jpg.rf.59d47c0d1ea5932a9004b6bfbcdbaefe.jpg, 0, 1, 0, 0
SP-18_jpg.rf.5a772720dbfa1678f3f7545927e7f711.jpg, 0, 0, 0, 1
SP-74_jpg.rf.5a3edcd11c149289b7d4177ee0fbccea.jpg, 0, 0, 0, 1
LW-33_jpg.rf.59fd88a47d725415a4610c3fe7af3147.jpg, 0, 1, 0, 0
SP-71_jpg.rf.59efb453c1c16e8f02b93ea383432f3c.jpg, 0, 0, 0, 1
SP-203_jpg.rf.5b000e0623085e02ec13e799dbe29883.jpg, 0, 0, 0, 1
SP-120_jpg.rf.59ec350a570c973b684afa43ba123a67.jpg, 0, 0, 0, 1
D-42_jpg.rf.5a9b0ceb9eeefd6707c018097e184e21.jpg, 1, 0, 0, 0
SP-31_jpg.rf.5aa258b13ed9d45ae5074c4efdfe09bb.jpg, 0, 0, 0, 1
D-24_jpg.rf.5a2fcb734603d64959d3f2543b226119.jpg, 1, 0, 0, 0
N-77_jpg.rf.5a5399694780df8abcc06b405160f6e0.jpg, 0, 0, 1, 0
N-183_jpg.rf.5aa4033c10ca6a0d6d0b4a9fd4ec34cb.jpg, 0, 0, 1, 0
LW-59_jpg.rf.5a8546dc31efc44bfc8438ce8f473c42.jpg, 0, 1, 0, 0
SP-31_jpg.rf.5abd255e1af5ceceeb07de93765ddab6.jpg, 0, 0, 0, 1
N-35_jpg.rf.5aab18fce365da1e97c7c2a7660fac4e.jpg, 0, 0, 1, 0
N-27_jpg.rf.5ae933c5cf0dba52a05e5cae8080bb25.jpg, 0, 0, 1, 0
N-60_jpg.rf.5b59989191f5c89b5a40c15656878e71.jpg, 0, 0, 1, 0
SP-131_jpg.rf.5ba01b064530f38b39195340c93c6e15.jpg, 0, 0, 0, 1
SP-15_jpg.rf.5b6f777c2812992a66a7cdabf1b73f0d.jpg, 0, 0, 0, 1
D-87_jpg.rf.5b28d3bd0e51572604b965bf51d60d50.jpg, 1, 0, 0, 0
LW-89_jpg.rf.5b6e276180e940f1a5161c0d6f291cbe.jpg, 0, 1, 0, 0
D-4_jpg.rf.5ba1b8317d77da609877f4a6e2f5d13f.jpg, 1, 0, 0, 0
SP-97_jpg.rf.5abbbde2641a25ac26d9b2f4fc5aca60.jpg, 0, 0, 0, 1
N-147_jpg.rf.5b281fc6946726b89a5820aaa180da0a.jpg, 0, 0, 1, 0
SP-44_jpg.rf.5bf2d9e894a52fa680b943a5cf7db9f9.jpg, 0, 0, 0, 1
D-25_jpg.rf.5bb53d94152f48f78bd6d864579fb967.jpg, 1, 0, 0, 0
D-41_jpg.rf.5bd6ce03e99fca6ca345eeafe9f8060b.jpg, 1, 0, 0, 0
N-36_jpg.rf.5a337d49b84b81c8a2d36c63c8f1ca70.jpg, 0, 0, 1, 0
SP-195_jpg.rf.5b738b9d631fdbf3501b0bd3d790d816.jpg, 0, 0, 0, 1
LW-15_jpg.rf.5c200c0a0183d060f706682b1607f699.jpg, 0, 1, 0, 0
SP-50_jpg.rf.5bcab112cfac400d77689e7e758b88cb.jpg, 0, 0, 0, 1
D-8_jpg.rf.5c63c187a64eee7312332c21ed80bbae.jpg, 1, 0, 0, 0
D-166_jpg.rf.5c855f627f7ba45a42a0eeef410d7b11.jpg, 1, 0, 0, 0
SP-43_jpg.rf.5c51bb63ebb1deb1135eb4dba47c47e4.jpg, 0, 0, 0, 1
D-2_jpg.rf.5c8bc661cc9cb1baf98cc54c3edc2d84.jpg, 1, 0, 0, 0
N-27_jpg.rf.5c5b312b1f8139026999e34b7382e503.jpg, 0, 0, 1, 0
N-134_jpg.rf.5ba51226eba3a02c5718fba69afef75c.jpg, 0, 0, 1, 0
SP-9_jpg.rf.5d2b44098a4ad2a82e2125828ab4396b.jpg, 0, 0, 0, 1
LW-56_jpg.rf.5cdd9113e8ee29f00145cd915d420c81.jpg, 0, 1, 0, 0
N-51_jpg.rf.5d0258a11d43f4e5d94158c5dee90f10.jpg, 0, 0, 1, 0
N-116_jpg.rf.5d261a865d3c7a7677f14473c90aa64d.jpg, 0, 0, 1, 0
D-16_jpg.rf.5ce841b29fb4e30e82cf5e669ba1df7b.jpg, 1, 0, 0, 0
N-27_jpg.rf.5d1eb82842ea07fc770c1d9e14d48304.jpg, 0, 0, 1, 0
N-28_jpg.rf.5cd2b1cd76feb9cab633d78173ebd118.jpg, 0, 0, 1, 0
LW-188_jpg.rf.5cef868e683017fb7ebfdd547685f585.jpg, 0, 1, 0, 0
D-8_jpg.rf.5caf90ff34c58a2cfd221aa897e41ff8.jpg, 1, 0, 0, 0
SP-165_jpg.rf.5c968c6d75a74bd02051b0c6475d9c74.jpg, 0, 0, 0, 1
N-8_jpg.rf.5d067e77016808f4aa7fce7d687ad041.jpg, 0, 0, 1, 0
SP-128_jpg.rf.5cf1d253e12f24ad9e19b887e5998232.jpg, 0, 0, 0, 1
SP-174_jpg.rf.5cf37203f320d7119e313c7179646ba1.jpg, 0, 0, 0, 1
SP-60_jpg.rf.5c2e0f72f9b9ae4f63c25865b6ce0543.jpg, 0, 0, 0, 1
SP-38_jpg.rf.5d69326a3e302beb9acabfebf7318f99.jpg, 0, 0, 0, 1
SP-44_jpg.rf.5aba56c73af3179ac79c540e90c768a9.jpg, 0, 0, 0, 1
LW-19_jpg.rf.5d65d7fbd28978878d6d4fb64d088ee9.jpg, 0, 1, 0, 0
SP-51_jpg.rf.5d39b4ec58ebbeb33fe2cf0c5e3ed6dc.jpg, 0, 0, 0, 1
N-175_jpg.rf.5d55d31b9de3a070354320209ff5df76.jpg, 0, 0, 1, 0
D-182_jpg.rf.5d5f2d1fc88a8e4f8c556d968452354f.jpg, 1, 0, 0, 0
LW-49_jpg.rf.5b581565d4721045e0418242cc154cb6.jpg, 0, 1, 0, 0
LW-46_jpg.rf.5e11a3bda69d891e0be383fbb97ee6ae.jpg, 0, 1, 0, 0
N-14_jpg.rf.5e0ba49ccc99d96ce77b17d7421f5163.jpg, 0, 0, 1, 0
D-72_jpg.rf.5e78513fac8f1facf1fe606b293f81ce.jpg, 1, 0, 0, 0
SP-112_jpg.rf.5d809c6f2fc927be6265f348c9c2b289.jpg, 0, 0, 0, 1
N-23_jpg.rf.5e48a2e93739007b5942997ef839b2de.jpg, 0, 0, 1, 0
LW-169_jpg.rf.5e27d8b4476070c60f8b76a7eabf9982.jpg, 0, 1, 0, 0
N-30_jpg.rf.5e92bbf53baab769b926780bd79d9e84.jpg, 0, 0, 1, 0
SP-14_jpg.rf.5dd338d6961eb7c12bd114e04b1ba4ca.jpg, 0, 0, 0, 1
N-103_jpg.rf.5de0000e7d544da8de361b54a6f0e5f1.jpg, 0, 0, 1, 0
D-109_jpg.rf.5e49ff4d3642175c74b8ee5c86c619ea.jpg, 1, 0, 0, 0
SP-47_jpg.rf.5d6e8ea39b5c4063bcb126101c65a9a1.jpg, 0, 0, 0, 1
D-122_jpg.rf.5da5f586e307aec4683d8b2e0bfa14e5.jpg, 1, 0, 0, 0
D-61_jpg.rf.5d6b970fc7006abc0c18c910454a5902.jpg, 1, 0, 0, 0
D-177_jpg.rf.5e1bfbf053c58c5f0e154ec586facaf2.jpg, 1, 0, 0, 0
D-196_jpg.rf.5e3d2f3fd7cec42cc3a1d869091e9a41.jpg, 1, 0, 0, 0
SP-85_jpg.rf.5e9c7b3dfc77668ac040e38cf35ecc84.jpg, 0, 0, 0, 1
N-8_jpg.rf.5ec814c6c8ff16729a0133aa72cedb05.jpg, 0, 0, 1, 0
N-28_jpg.rf.5f0c600ff3414fd75951f519a9dae365.jpg, 0, 0, 1, 0
D-136_jpg.rf.5f0c373568e5041ae42de25a91859619.jpg, 1, 0, 0, 0
SP-1_jpg.rf.5f4e8c33091e84c79cdf65bcabc45457.jpg, 0, 0, 0, 1
SP-9_jpg.rf.5ecf4ae831b064b9bdcffb019f58dcba.jpg, 0, 0, 0, 1
SP-26_jpg.rf.5ef1c6bad5da2dbffda2c67611f398ff.jpg, 0, 0, 0, 1
N-65_jpg.rf.5f77ed177199f4f606076361786b7b8b.jpg, 0, 0, 1, 0
D-34_jpg.rf.5f3d4197b26d0abc274ba2d567f1967a.jpg, 1, 0, 0, 0
SP-76_jpg.rf.5f0edc235a6df5c7775a6c17c774bbac.jpg, 0, 0, 0, 1
LW-51_jpg.rf.5fd170a305a99f3341efee3eae5c0fef.jpg, 0, 1, 0, 0
LW-28_jpg.rf.5f2738f2f8fc9b9437587ed792e50a8c.jpg, 0, 1, 0, 0
N-76_jpg.rf.5f8fabf4170e9b3e59286d06a1312ac3.jpg, 0, 0, 1, 0
LW-104_jpg.rf.5fda7add5c9ea34256c36b1b5271d751.jpg, 0, 1, 0, 0
D-24_jpg.rf.5fd15f6bf171642262e7f0cc6527a5f9.jpg, 1, 0, 0, 0
SP-22_jpg.rf.5f46a9900b17490c9014f9829d31e1e2.jpg, 0, 0, 0, 1
D-12_jpg.rf.5f5ee6c671a023a7961cbd1b0ffc1794.jpg, 1, 0, 0, 0
SP-58_jpg.rf.5f58e0c3b7a48b32ca16c06d57b7c7e0.jpg, 0, 0, 0, 1
LW-27_jpg.rf.5fc2e5cded7b2f1a1bd49bb7811f3d19.jpg, 0, 1, 0, 0
LW-165_jpg.rf.5fce1cddcb35200430ff1630c2b1ae1c.jpg, 0, 1, 0, 0
N-39_jpg.rf.5fb332c60f5deec06b589abab72baaef.jpg, 0, 0, 1, 0
SP-59_jpg.rf.5fdab42b3249fb4c5b161be31167f30f.jpg, 0, 0, 0, 1
LW-174_jpg.rf.5ffc037d437ce90c6ce5b1b7c44e49e7.jpg, 0, 1, 0, 0
N-55_jpg.rf.5fd4dc3dc0026073b6fa888dac71b61c.jpg, 0, 0, 1, 0
LW-31_jpg.rf.5ef6fcf042bbf2bd2452d1ba32593b5b.jpg, 0, 1, 0, 0
N-110_jpg.rf.5fe0b54d8f780a5bbcd6f42aaf0757c4.jpg, 0, 0, 1, 0
SP-146_jpg.rf.5fdbba270a64bff722c0205c9dc1ab98.jpg, 0, 0, 0, 1
SP-116_jpg.rf.5eafc884ec580c1c91e2ad3a8516c544.jpg, 0, 0, 0, 1
N-64_jpg.rf.604e8ce9f91b16a66604bb5152583dff.jpg, 0, 0, 1, 0
D-54_jpg.rf.603d1cc3156d961194763dde3285d0d2.jpg, 1, 0, 0, 0
N-182_jpg.rf.602b589a00b5694d0b2ba965b2d14de8.jpg, 0, 0, 1, 0
SP-169_jpg.rf.5ffa17ca5283ee00e2cef05fc7172fec.jpg, 0, 0, 0, 1
D-133_jpg.rf.6056760793c07547367eec69b4f573ec.jpg, 1, 0, 0, 0
LW-73_jpg.rf.60818ad0559e0d6592ba7ad2f67f5ad8.jpg, 0, 1, 0, 0
LW-4_jpg.rf.605432ee91eb73b812e7aa99bbb52be8.jpg, 0, 1, 0, 0
LW-174_jpg.rf.6028da4a11903c23be43482d9d14eb68.jpg, 0, 1, 0, 0
SP-46_jpg.rf.606a2eb549412bd3721bff60d142a87e.jpg, 0, 0, 0, 1
SP-41_jpg.rf.60569c2c8111ff21b6272d24613bf38d.jpg, 0, 0, 0, 1
SP-28_jpg.rf.60655019568de9b60bac8791e2772630.jpg, 0, 0, 0, 1
D-173_jpg.rf.6009e3497e0a188fea7b9905053269c5.jpg, 1, 0, 0, 0
N-86_jpg.rf.5f5a2fe444b5d37b8e1668180649b187.jpg, 0, 0, 1, 0
N-122_jpg.rf.61094e92cdf413304c9004397263651f.jpg, 0, 0, 1, 0
N-141_jpg.rf.60b0ff2ac6e66639c3900ce4f2d15e7d.jpg, 0, 0, 1, 0
N-33_jpg.rf.6113bd761f9579e8950f3e169cd1d371.jpg, 0, 0, 1, 0
D-172_jpg.rf.6088b912f23d8c5522c120563b085fb5.jpg, 1, 0, 0, 0
N-32_jpg.rf.613a9f91856f0457d3dbca9c8f849f07.jpg, 0, 0, 1, 0
D-27_jpg.rf.61636c5dc9679285f4e901352ceba6e7.jpg, 1, 0, 0, 0
D-119_jpg.rf.61467e124f39408a55e1f0385f3d79be.jpg, 1, 0, 0, 0
LW-42_jpg.rf.611b4564d49897b8aae576a6564625a9.jpg, 0, 1, 0, 0
SP-102_jpg.rf.617bbc8e9c722d037e01f336ee2f1948.jpg, 0, 0, 0, 1
LW-25_jpg.rf.616ca64e6a7f1e5d5cc679e443f7d410.jpg, 0, 1, 0, 0
N-158_jpg.rf.60e39bf4c1b3934c4830e0393466c79b.jpg, 0, 0, 1, 0
LW-10_jpg.rf.6146bef2ad7ac23853c94fb516f25f38.jpg, 0, 1, 0, 0
LW-186_jpg.rf.617a6e98282a0267d6dcd4764a2a4657.jpg, 0, 1, 0, 0
N-81_jpg.rf.60f81d7d475b1797b9eddfb618a5c679.jpg, 0, 0, 1, 0
LW-207_jpg.rf.61725a061984901efeda3d4cecbc057d.jpg, 0, 1, 0, 0
D-53_jpg.rf.61bd044b6fb9d1dc50a3f064f1bcd49f.jpg, 1, 0, 0, 0
LW-109_jpg.rf.61b272a4619406825a5227f2f94d060d.jpg, 0, 1, 0, 0
N-15_jpg.rf.61cd5e3fce962ec006d6acc531ce743b.jpg, 0, 0, 1, 0
D-21_jpg.rf.60cf4aebdb4ac8549cdfb904c7c7c6fb.jpg, 1, 0, 0, 0
D-8_jpg.rf.61ad0561cb2dbd1d15ae9fd2027cf388.jpg, 1, 0, 0, 0
SP-67_jpg.rf.6246878d5c432e3a99f8c84cbd071fbd.jpg, 0, 0, 0, 1
SP-111_jpg.rf.624686d3666fd9054270bf12bcef4c5c.jpg, 0, 0, 0, 1
SP-38_jpg.rf.61f4d79e8178bc8a451e71cf99e7cddc.jpg, 0, 0, 0, 1
N-174_jpg.rf.6180aeaa30681b811e2cf35746aa42c2.jpg, 0, 0, 1, 0
LW-204_jpg.rf.621ed9648456345076226596c422514d.jpg, 0, 1, 0, 0
SP-156_jpg.rf.618da8171502241b581f7cd054fdcd3e.jpg, 0, 0, 0, 1
D-51_jpg.rf.6248643dfeb073e8842ae47221d4f236.jpg, 1, 0, 0, 0
SP-19_jpg.rf.6130bd4d57c9a826a3fd6ef9c7f6f0e3.jpg, 0, 0, 0, 1
LW-58_jpg.rf.6244f17736c090280b0d51316582aeab.jpg, 0, 1, 0, 0
LW-126_jpg.rf.62574444a2e6913f85b8757f6a381a14.jpg, 0, 1, 0, 0
D-149_jpg.rf.6225dc5fbd3098a4e7c56de2a604b60f.jpg, 1, 0, 0, 0
D-21_jpg.rf.61ef112f1e7feebfca86b21b40945a95.jpg, 1, 0, 0, 0
SP-205_jpg.rf.62368efd84dcb53fd1e40edd6a6c520d.jpg, 0, 0, 0, 1
D-28_jpg.rf.6255e20cb48f0aee481e64ca20784e1e.jpg, 1, 0, 0, 0
LW-20_jpg.rf.62671538f0e023b25a9bb80d0e5cce7d.jpg, 0, 1, 0, 0
LW-96_jpg.rf.ea589acd7104da50a4e81352d1d5b35c.jpg, 0, 1, 0, 0
D-72_jpg.rf.e9a6e6931664c8327e0c56141acf7c6b.jpg, 1, 0, 0, 0
LW-53_jpg.rf.ea09b12519146cfdcd2ff2df2b965125.jpg, 0, 1, 0, 0
N-14_jpg.rf.e99593f38d6b63e2e097e9a3928c6318.jpg, 0, 0, 1, 0
N-22_jpg.rf.e9db143f7f85139c28b16bf9b8724f74.jpg, 0, 0, 1, 0
LW-9_jpg.rf.e9a64a9cb8cf2545045d339a80b406b4.jpg, 0, 1, 0, 0
LW-28_jpg.rf.e98726636676a1ba3480ac379cb77fd8.jpg, 0, 1, 0, 0
N-20_jpg.rf.e9f75b778f5ef0c573ac139608782c11.jpg, 0, 0, 1, 0
